icon_url,description,tree,id,tree_background_url,prerequisite,name,max_rank,column,points_req,tier
https://talent-builder.haaxor1689.dev/icons/spell_holy_wordfortitude.png,Increases the effect of your Power Word: Fortitude and Prayer of Fortitude spells by [15/30]%.,DISCIPLINE,priest_discipline_improvedpowerwordfortitude,,,Improved Power Word: Fortitude,2,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_holy_innerfire.png,Increases the effects of your Inner Fire spell by [15/30]%.,DISCIPLINE,priest_discipline_improvedinnerfire,,,Improved Inner Fire,2,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_frost_windwalkon.png,"When activated, reduces the Mana cost of your next spell by 100% and increases its critical effect chance by 25% if it is capable of a critical effect.",DISCIPLINE,priest_discipline_innerfocus,,,Inner Focus,1,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_holy_powerwordshield.png,Increases the damage absorbed by your Power Word: Shield by [5/10/15]%.,DISCIPLINE,priest_discipline_improvedpowerwordshield,,,Improved Power Word: Shield,3,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_nature_sleep.png,Allows [5/10/15]% of your Mana regeneration to continue while casting.,DISCIPLINE,priest_discipline_meditation,,,Meditation,3,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_holy_searinglightpriest.png,Your damaging Holy and Discipline spell critical strikes have a [33/66/100]% chance to cause your next Smite spell to be instant cast and cost 50% less mana.  Lasts 10 sec.,DISCIPLINE,priest_discipline_searinglight,,,Searing Light,3,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_holy_searinglight.png,Your Holy Fire has a [50/100]% chance to increase your Holy damage by 12% for 10 sec.,DISCIPLINE,priest_discipline_purifyingflames,,,Purifying Flames,2,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_nature_enchantarmor.png,Increases your total Intellect by [3/6/10]% and your spell casting speed by [1/2/3]%.,DISCIPLINE,priest_discipline_mentalstrength,,,Mental Strength,3,,20,5
https://talent-builder.haaxor1689.dev/icons/btnholyscriptures.png,"Bring a party member under your tutelage for 30 min. Whenever you cast a Discipline or Holy spell, you have a 10% chance with helpful spells, or 15% chance with harmful spells, to burn them for 4% of their total health as Holy damage and increase both your and their spell damage and healing by 10% for 8 sec.  If cast on yourself, the spell damage and healing bonus is increased to 15%.  Only one party member can be under your tutelage at a time.",DISCIPLINE,priest_discipline_enlighten,,,Enlighten,1,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_holy_blessingofprotection.png,"When your Power Word: Shield is broken, 25% of its base mana cost is refunded and increases damage and healing done by Holy spells and effects by up to 10% of the shield's total absorption amount for 8 sec.",DISCIPLINE,priest_discipline_resurgentshield,,,Resurgent Shield,1,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_nature_slowingtotem.png,Increases your spell damage and the critical strike chance of your offensive spells by [1/2/3/4/5]% and the amount of damage absorbed by your Power Word: Shield by [4/8/12/16/20]%.,DISCIPLINE,priest_discipline_forceofwill,,,Force of Will,5,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_holy_unyieldingfaith.png,"Chastise the target, causing 139 to 160 Holy damage.  If the target is an enemy, they are disoriented for up to 2 sec or until they take damage.  If the target is an ally, their attack and casting speed is increased by 13% for 8 sec, increased to 12 sec if the damage results in a critical strike.  Cannot be used on allies with less than 80% health or below level 35.",DISCIPLINE,priest_discipline_chastise,,,Chastise,1,,30,7
https://talent-builder.haaxor1689.dev/icons/spell_holy_renew.png,Increases the amount healed by your Renew spell by [5/10/15]%.,HOLY,priest_holy_improvedrenew,,,Improved Renew,3,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_holy_healingfocus.png,Gives you a [35/70]% chance to avoid interruption caused by damage while casting any Holy spell.,HOLY,priest_holy_holyfocus,,,Holy Focus,2,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_holy_sealofsalvation.png,Increases the critical effect chance of your Holy and Discipline spells by [1/2/3/4/5]%.,HOLY,priest_holy_divinity,,,Divinity,5,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_holy_sealofwrath.png,"Reduces the casting time of your Smite, Holy Fire, Heal and Greater Heal spells by [0.1/0.2/0.3/0.4/0.5] sec.",HOLY,priest_holy_divinefury,,,Divine Fury,5,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_holy_spellwarding.png,Reduces all spell damage taken by [3/6/10]%.,HOLY,priest_holy_spellwarding,,,Spell Warding,3,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_holy_purify.png,"Increases the range of your Smite, Holy Fire and Chastise spells and the radius of your Prayer of Healing and Holy Nova spells by [10/20]%.",HOLY,priest_holy_holyreach,,,Holy Reach,2,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_holy_blessedrecovery.png,"After being struck by a melee or ranged critical hit, heal [8/16/25]% of the damage taken over 6 sec.",HOLY,priest_holy_blessedrecovery,,,Blessed Recovery,3,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_holy_layonhands.png,"Increases your target's armor by [8/16/25]% for 15 sec after getting a critical effect from your Flash Heal, Heal, Greater Heal, or Prayer of Healing spell.",HOLY,priest_holy_inspiration,,,Inspiration,3,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_holy_holynova.png,"Causes an explosion of holy light around the caster, causing 27 to 31 Holy damage to all enemy targets within 10 yards and healing all party members within 10 yards for 54 to 62. Using this spell while in Shadowform damages you instead of healing you. These effects cause reduced threat.",HOLY,priest_holy_holynova,,,Holy Nova,1,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_holy_resurrection.png,The amount healed by your healing spells is increased by [3/6]% if the target is affected by Renew.,HOLY,priest_holy_swiftrecovery,,,Swift Recovery,2,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_holy_heal02.png,"Reduces the Mana cost of your Lesser Heal, Heal, Greater Heal and Prayer of Healing spells by [5/10/15]%.",HOLY,priest_holy_improvedhealing,,,Improved Healing,3,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_holy_spiritualguidence.png,Increases spell damage and healing by up to [5/10/15/20/25]% of your total Spirit.,HOLY,priest_holy_spiritualguidance,,,Spiritual Guidance,5,,20,5
https://talent-builder.haaxor1689.dev/icons/inv_enchant_essenceeternallarge.png,"Increases total Spirit by 5%.  Upon death, the priest becomes the Spirit of Redemption for 10 sec.  The Spirit of Redemption cannot move, attack, be attacked or targeted by any spells or effects.  While in this form the priest can cast any healing spell free of cost.  When the effect ends, the priest dies.",HOLY,priest_holy_spiritofredemption,,,Spirit of Redemption,1,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_holy_summonlightwell.png,Increases the amount of charges on your Lightwell by [1/3/5].,HOLY,priest_holy_reservoiroflight,,,Reservoir of Light,3,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_nature_moonglow.png,Increases the amount healed by your healing spells by [6/12/18/24/30]%.,HOLY,priest_holy_spiritualhealing,,,Spiritual Healing,5,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_holy_proclaimchampion_02.png,"Proclaims a friendly target as your Champion for 2 hour, reducing all damage taken by 5% and increasing all resistances by 0. Allows the use of various Champion spells on that target. In addition, you gain Mana equal to 2% of the damage taken by your Champion. Only one Champion can be proclaimed at a time.",HOLY,priest_holy_proclaimchampion,,,Proclaim Champion,1,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_shadow_requiem.png,"Gives you a [20/40/60/80/100]% chance to gain a 100% bonus to your Spirit after killing a target that yields experience.  For the duration, your Mana will regenerate at a 50% rate while casting.  Lasts 15 sec.",SHADOW,priest_shadow_spirittap,,,Spirit Tap,5,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_shadow_gathershadows.png,Gives your Shadow damage spells a [2/4/6/8/10]% chance to stun the target for 2 sec.,SHADOW,priest_shadow_blackout,,,Blackout,5,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_shadow_shadowward.png,Reduces the threat generated by your Shadow spells by [8/16/25]%.,SHADOW,priest_shadow_shadowaffinity,,,Shadow Affinity,3,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_shadow_shadowwordpain.png,Increases the duration of your Shadow Word: Pain spell by [3/6] sec.,SHADOW,priest_shadow_improvedshadowwordpain,,,Improved Shadow Word: Pain,2,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_shadow_burningspirit.png,Reduces your target's chance to resist your Shadow spells by [2/4/6/8/10]%.,SHADOW,priest_shadow_shadowfocus,,,Shadow Focus,5,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_shadow_psychicscream.png,Reduces the cooldown of your Psychic Scream spell by [2/4] sec.,SHADOW,priest_shadow_improvedpsychicscream,,,Improved Psychic Scream,2,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_shadow_unholyfrenzy.png,Reduces the cooldown of your Mind Blast spell by [0.5/1/1.5/2/2.5] sec.,SHADOW,priest_shadow_improvedmindblast,,,Improved Mind Blast,5,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_shadow_siphonmana.png,"Assault the target's mind with Shadow energy, causing 75 Shadow damage over 3 sec and slowing their movement speed by 50%.",SHADOW,priest_shadow_mindflay,,,Mind Flay,1,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_shadow_manaburn.png,Reduces the casting time of your Mana Burn spell by,SHADOW,priest_shadow_improvedmanaburn,,,Improved Mana Burn,2,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_magic_lesserinvisibilty.png,Decreases the cooldown of your Fade ability by [3/6] sec.,SHADOW,priest_shadow_improvedfade,,,Improved Fade,2,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_shadow_chilltouch.png,Increases the range of your Shadow damage spells by [6/13/20]%.,SHADOW,priest_shadow_shadowreach,,,Shadow Reach,3,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_shadow_blackplague.png,Your Shadow damage spells have a [20/40/60/80/100]% chance to cause your target to be vulnerable to Shadow damage.  This vulnerability increases the Shadow damage dealt to your target by 3% and lasts 15 sec.  Stacks up to 5 times.,SHADOW,priest_shadow_shadowweaving,,,Shadow Weaving,5,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_shadow_impphaseshift.png,"Silences the target, preventing them from casting spells for 5 sec.",SHADOW,priest_shadow_silence,,,Silence,1,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_shadow_unsummonbuilding.png,Afflicts your target with Shadow energy that causes all party members to be healed for 20% of any Shadow spell damage you deal for 1 min.,SHADOW,priest_shadow_vampiricembrace,,,Vampiric Embrace,1,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_shadow_improvedvampiricembrace.png,Increases the percentage healed by Vampiric Embrace by an additional [2/5]% and your Vampiric Embrace now causes all party members to also gain mana equal to [1/2]% of any Shadow spell damage you deal.,SHADOW,priest_shadow_vampirictouch,,,Vampiric Touch,2,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_shadow_twilight.png,Increases your Shadow spell damage by [2/4/6/8/10]%.,SHADOW,priest_shadow_darkness,,,Darkness,5,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_shadow_shadowform.png,"Assume a Shadowform, increasing your Shadow damage by 15% and reducing Physical damage done to you by 15%.  However, you may not cast Holy spells with the exception of Holy Nova while in this form.",SHADOW,priest_shadow_shadowform,,,Shadowform,1,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_nature_wispsplode.png,"Reduces the mana cost of your offensive Fire, Frost, and Nature spells by [2/4/6/8/10]%.",ELEMENTAL,shaman_elemental_convection,,,Convection,5,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_fire_fireball.png,"Increases the damage done by your Fire, Frost, and Nature spells by [1/2/3/4/5]%.",ELEMENTAL,shaman_elemental_concussion,,,Concussion,5,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_nature_stoneclawtotem.png,Increases the health of your Stoneclaw Totem by [25/50]% and the radius of your Earthbind Totem by [10/20]%.,ELEMENTAL,shaman_elemental_earthsgrasp,,,Earth's Grasp,2,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_nature_elementalabsorption.png,"Reduces damage taken from Fire, Frost and Nature effects by [4/7/10]%.",ELEMENTAL,shaman_elemental_elementalwarding,,,Elemental Warding,3,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_fire_elementaldevastation.png,Increases your chance to hit with spells and melee attacks by [1/2/3]% and your melee critical strikes increase your chance to hit with spells by additional [3/6/9]% for 10 sec.,ELEMENTAL,shaman_elemental_elementaldevastation,,,Elemental Devastation,3,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_shadow_manaburn.png,"After landing a critical strike with a Fire, Frost, or Nature damage spell or melee attack, you enter a Clearcasting state.  The Clearcasting state reduces the mana cost of your next two damage spells or abilities by 60%.",ELEMENTAL,shaman_elemental_elementalfocus,,,Elemental Focus,1,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_frost_frostward.png,Reduces the cooldown of your Shock spells by [0.3/0.7/1] sec.,ELEMENTAL,shaman_elemental_reverberation,,,Reverberation,3,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_callstorm.png,Increases the critical strike chance of your Lightning Bolt and Chain Lightning spells by an additional [1/2/3/4/6]%.,ELEMENTAL,shaman_elemental_callofthunder,,,Call of Thunder,5,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_fire_meteorstorm.png,Refreshing Flame Shock with Molten Blast deals damage equal to [30/60]% of the refreshed duration.,ELEMENTAL,shaman_elemental_improvedmoltenblast,,,Improved Molten Blast,2,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_fire_sealoffire.png,"Reduces the delay before your Fire Nova Totem activates by [1/2] sec, decreases the threat generated by your Magma Totem by [25/50]%, and increases your Searing Totem's attack speed by [10/20]% and its attack range by [5/10] yards.",ELEMENTAL,shaman_elemental_improvedfiretotems,,,Improved Fire Totems,2,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_nature_eyeofthestorm.png,"Gives you a [33/66/100]% chance to gain the Focused Casting effect for 6 sec after being hit by a melee or ranged critical strike. While active, Focused Casting prevents you from losing casting time when taking damage while casting Elemental spells.",ELEMENTAL,shaman_elemental_eyeofthestorm,,,Eye of the Storm,3,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_fire_immolation.png,"Increases the damage done by your Fire Totems and Fire spells by [5/10/15]%, and the range of your Flame Shock by [3/6/10] yards.",ELEMENTAL,shaman_elemental_callofflame,,,Call of Flame,3,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_nature_stormreach.png,Increases the range of your Lightning Bolt and Chain Lightning spells by [3/6] yards.,ELEMENTAL,shaman_elemental_stormreach,,,Storm Reach,2,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_nature_wispheal.png,"Increases your Fire, Frost, and Nature damage by 15% and reduces the mana cost of your offensive spells by 20% for 10 sec.",ELEMENTAL,shaman_elemental_elementalmastery,,,Elemental Mastery,1,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_fire_volcano.png,"Increases the damage done by your Fire and Nature spells by [5/10]% and increases the critical strike damage bonus of your Searing, Magma, and Fire Nova Totems and your Fire, Frost, and Nature spells by [50/100]%.",ELEMENTAL,shaman_elemental_elementalfury,,,Elemental Fury,2,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_lightning_lightningbolt01.png,Reduces the cast time of your Lightning Bolt and Chain Lightning spells by [0.2/0.4/0.6/0.8/1] sec.,ELEMENTAL,shaman_elemental_lightningmastery,,,Lightning Mastery,5,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_nature_earthquake.png,"Breaks the earth beneath the target, dealing 227 to 252 Nature damage and an additional 35% of the initial damage to enemies within 10 yards. Creates a patch of broken earth that slows enemies inside it by 15%. After 4 seconds, the broken earth erupts in an aftershock, dealing damage equal to 30% of the initial damage to all enemies within the area.",ELEMENTAL,shaman_elemental_earthquake,,,Earthquake,1,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_shadow_grimward.png,Increases the total value of all your stats by [1/2/3/4/5]%.,ENHANCEMENT,shaman_enhancement_ancestralknowledge,,,Ancestral Knowledge,5,,0,1
https://talent-builder.haaxor1689.dev/icons/inv_shield_06.png,Increases your chance to block attacks with a shield by [1/2/3/4/5]% and increases the amount blocked by [6/12/18/24/30]%.,ENHANCEMENT,shaman_enhancement_shieldspecialization,,,Shield Specialization,5,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_nature_agitatingtotem.png,[45/90]% of the threat generated by your totems is transferred to you.,ENHANCEMENT,shaman_enhancement_totemicalignment,,,Totemic Alignment,2,,5,2
https://talent-builder.haaxor1689.dev/icons/ability_thunderbolt.png,Improves your chance to get a critical strike with your weapon attacks by [1/2/3/4/5]%.,ENHANCEMENT,shaman_enhancement_thunderingstrikes,,,Thundering Strikes,5,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_nature_lightningshield.png,"Increases the number of charges of your shield spells by [2/4/6], but increases the cooldown between activations by 1 sec.",ENHANCEMENT,shaman_enhancement_stableshields,,,Stable Shields,3,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_nature_spiritwolf.png,Reduces the cast time of your Ghost Wolf spell by [1/2] sec.,ENHANCEMENT,shaman_enhancement_improvedghostwolf,,,Improved Ghost Wolf,2,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_tranquility.png,"Reduces threat generated by your physical attacks, weapon imbue effects, and your Lightning Strike and Stormstrike abilities by [8/16/25]%. This effect does not apply while Rockbiter Weapon is active.",ENHANCEMENT,shaman_enhancement_calmingwinds,,,Calming Winds,3,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_thunderclap.png,"Instantly strikes your target, causing 20% weapon damage and an additional 10% as Nature damage.  This strike also triggers an empowered version of your active shield, consuming 1 charge.",ENHANCEMENT,shaman_enhancement_lightningstrike,,,Lightning Strike,1,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_ancestralguardian.png,Increases your armor value from items by [5/10/15]% and chance to dodge by an additional [2/4/6]%.,ENHANCEMENT,shaman_enhancement_ancestralguardian,,,Ancestral Guardian,3,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_ghoulfrenzy.png,Increases your attack speed by [8/11/14/17/20]% for your next 3 swings after dealing a melee critical strike.,ENHANCEMENT,shaman_enhancement_flurry,,,Flurry,5,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_nature_spiritarmor.png,Increases the armor gained from shields by [15/30]% and threat generated by [5/10]% while wearing a shield.,ENHANCEMENT,shaman_enhancement_spiritarmor,,,Spirit Armor,2,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_nature_earthbindtotem.png,Increases the effect of your Strength of Earth and Grace of Air Totems by [12/25]% and reduces the cooldown of your Grounding Totem by [1/2] sec. Your Stoneskin Totem's damage reduction is increased by [15/30]% and additionally it increases block amount by [15/30]%.,ENHANCEMENT,shaman_enhancement_enhancingtotems,,,Enhancing Totems,2,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_fire_flametounge.png,"Imbuing your weapon gives you a special benefit based on the imbue.

Flametongue: Increases the damage done by your Fire Totems and spells by [10/20/30]%.

Rockbiter: Reduces your damage taken by [4/7/10]%.

Frostbrand: Increases the chance to proc the effect by [8/16/25]% and becomes guaranteed to critically hit if the target is afflicted with Frost Shock.

Windfury: If one of the bonus attacks doesn't land, your attack speed is increased by [10/20/30]% for your next strike.",ENHANCEMENT,shaman_enhancement_elementalweapons,,,Elemental Weapons,3,,20,5
https://talent-builder.haaxor1689.dev/icons/ability_shaman_stormstrike.png,Gives you an extra attack for 100% weapon damage and increases the next 2 sources of Nature damage you deal by 25%.  Lasts 12 sec.,ENHANCEMENT,shaman_enhancement_stormstrike,,,Stormstrike,1,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_fire_enchantweapon.png,"Increases the damage you deal with all weapons, Stormstrike and Lightning Strike abilities by [2/4/6/8/10]%. Increases the critical strike chance of your instant cast spells by [2/4/6/8/10]%.",ENHANCEMENT,shaman_enhancement_elementsgrace,,,Element's Grace,5,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_nature_bloodlust.png,"Fly into a frenzy, increasing your attack speed by 20% and spell casting speed by 20% for 30 sec.  While under this effect, your melee critical strikes increase the attack and spell casting speed of all party members within 30 yards by 8% for 6 sec.",ENHANCEMENT,shaman_enhancement_bloodlust,,,Bloodlust,1,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_nature_magicimmunity.png,Reduces the casting time of your Healing Wave spell by [15/0.3/45/0.6/75] sec.,RESTORATION,shaman_restoration_improvedhealingwave,,,Improved Healing Wave,5,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_frost_manarecharge.png,Reduces the Mana cost of your healing spells by [1/2/3/4/5]% and your totems by [5/10/15/20/25]%.,RESTORATION,shaman_restoration_tidalfocus,,,Tidal Focus,5,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_nature_reincarnation.png,Reduces the cooldown of your Reincarnation spell by [10/20] min and increases the amount of health and mana you reincarnate with by an additional [10/20]%.,RESTORATION,shaman_restoration_improvedreincarnation,,,Improved Reincarnation,2,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_nature_undyingstrength.png,Increases your target's armor value by [8/16/25]% for 15 sec after getting a critical effect from one of your healing spells.,RESTORATION,shaman_restoration_ancestralhealing,,,Ancestral Healing,3,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_nature_tranquility.png,Increases the critical effect chance of your healing and lightning spells by [1/2/3/4/5]%.,RESTORATION,shaman_restoration_tidalmastery,,,Tidal Mastery,5,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_nature_healingway.png,"Your Healing Wave and Lesser Healing Wave spells each have a [33/66/100]% chance, and your Chain Heal spell has a [11/22/33]% chance to increase the healing of your next Healing Wave or Chain Heal on that target by 6% for 15 sec. This effect stacks up to 3 times.",RESTORATION,shaman_restoration_healingway,,,Healing Way,3,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_regenerate.png,Gives you a [35/70]% chance to avoid interruption caused by damage while casting any healing spell.,RESTORATION,shaman_restoration_healingfocus,,,Healing Focus,2,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_nullward.png,Increases the duration of your helpful totems by 20% and the amount of mana refunded by Totemic Recall by an additional 15%.,RESTORATION,shaman_restoration_totemicmastery,,,Totemic Mastery,1,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_healingtouch.png,Reduces the threat generated by your Nature spells by [5/10/15]%.,RESTORATION,shaman_restoration_naturesgrace,,,Nature's Grace,3,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_nature_manaregentotem.png,Reduces mana cost of your Mana Spring Totem by [10/20/30/40/50]% and increases the effect of your Healing Stream Totem by [5/10/15/20/25]%.,RESTORATION,shaman_restoration_restorativetotems,,,Restorative Totems,5,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_shaman_watershield.png,"While your Water Shield is active, you restore [3/6/9] Mana every 5 sec, and your total mana regeneration is increased by [1/1.5/2]% for each active Water Shield globe.",RESTORATION,shaman_restoration_improvedwatershield,,,Improved Water Shield,3,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_arcane_manatap.png,"After healing a target affected by your Healing Way effect, you have a [15/30]% chance to regain mana equal to 15% of the base cost of the spell.",RESTORATION,shaman_restoration_tidalsurge,,,Tidal Surge,2,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_nature_ravenform.png,"When activated, your next Nature spell with a casting time less than 10 sec becomes an instant cast spell. Affected damaging spells have 25% reduced effectiveness.",RESTORATION,shaman_restoration_ancestralswiftness,,,Ancestral Swiftness,1,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_shaman_tidalwaves.png,"Your Healing Wave and Lesser Healing Wave spells have a [25/50]% chance to restore a charge of your active Water Shield.  When your Water Shield is at maximum charges, this effect consumes a charge instead.",RESTORATION,shaman_restoration_undertow,,,Undertow,2,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_nature_healingwavegreater.png,Reduces the cast time of your Chain Heal spell by [0.2/0.4/0.6/0.8/1] sec.,RESTORATION,shaman_restoration_improvedchainheal,,,Improved Chain Heal,5,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_shaman_spiritlink.png,"Links the spirit of an ally to that of other group members within 35 yards. When the target takes damage, 30% is distributed among nearby allies. Lasts 20 sec.",RESTORATION,shaman_restoration_spiritlink,,,Spirit Link,1,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_holy_dispelmagic.png,Reduces your target's resistance to all your spells by [5/10] and reduces the threat caused by your Arcane spells by [20/40]%.,ARCANE,mage_arcane_arcanesubtlety,,,Arcane Subtlety,2,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_nature_astralrecalgroup.png,Increases all resistances by [4/7/10] and whenever one of your spells is partially or fully resisted you restore [1/2/3]% of your maximum mana.  This effect can occur once every 2 sec.,ARCANE,mage_arcane_magicabsorption,,,Magic Absorption,3,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_nature_starfall.png,Gives you a [20/40/60/80/100]% chance to avoid interruption caused by damage while channeling Arcane Missiles.,ARCANE,mage_arcane_improvedarcanemissiles,,,Improved Arcane Missiles,5,,5,2
https://talent-builder.haaxor1689.dev/icons/inv_wand_01.png,"Increases your damage and chance to hit with Wands by [13/25]% and [5/10]%, respectively.  Successful Wand attacks have a chance to restore 0 mana.
Higher chance to trigger than Wand Specialization (Rank 1).",ARCANE,mage_arcane_wandspecialization,,,Wand Specialization,2,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_holy_devotion.png,Reduces the chance that the opponent can resist your Arcane spells by [2/4/6/8/10]%.,ARCANE,mage_arcane_arcanefocus,,,Arcane Focus,5,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_shadow_manaburn.png,Gives you a [2/4/6/8/10]% chance of entering a Clearcasting state after any damage spell hits a target.  The Clearcasting state reduces the mana cost of your next damage spell by 100%.  This effect can occur once every 8 sec.,ARCANE,mage_arcane_arcaneconcentration,,,Arcane Concentration,5,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_abolishmagic.png,Increases the effect of your Amplify Magic and Dampen Magic spells by 100% and allows them to be cast on enemies.  Only affects targets level 62 or lower.,ARCANE,mage_arcane_magicattunement,,,Magic Attunement,1,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_wispsplode.png,Increases the critical strike chance of your Arcane spells by an additional [2/4/6]%.,ARCANE,mage_arcane_arcaneimpact,,,Arcane Impact,3,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_arcane_blast.png,"Rupture your target with the force of concentrated arcane energy, dealing 101 to 114 Arcane damage and increasing the damage and mana cost of your Arcane Missiles spell by 20% for 8 sec.",ARCANE,mage_arcane_arcanerupture,,,Arcane Rupture,1,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_shadow_detectlesserinvisibility.png,Decreases the mana lost per point of damage taken when Mana Shield is active by [13/25]%.,ARCANE,mage_arcane_improvedmanashield,,,Improved Mana Shield,2,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_frost_iceshock.png,Gives your Counterspell a [50/100]% chance to silence the target for 4 sec.,ARCANE,mage_arcane_improvedcounterspell,,,Improved Counterspell,2,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_nature_stormreach.png,Your Arcane Missiles have a chance of [5/10/15]% to reset the cooldown of Arcane Rupture and cause it to return its base mana cost on its next cast.  This effect can occur once every 15 sec.,ARCANE,mage_arcane_temporalconvergence,,,Temporal Convergence,3,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_shadow_siphonmana.png,Allows [7/14/20]% of your Mana regeneration to continue while casting. This effect is tripled while below 35% total mana.,ARCANE,mage_arcane_arcanemeditation,,,Arcane Meditation,3,,20,5
